candidate_id,themes,discovery_queries,best_rank,title,authors,published_date,year,venue,volume,issue,pages_or_article,doi,crossref_type,publisher,crossref_url,publisher_url,discovery_source,metadata_status
RAW407,T5,differentiable neighbor search particles,14,Differentiable Neural Architecture Search for Domain Adaptation in Fault Diagnosis,Yumeng Liu; Xudong Li; Yang Hu,2023-01-01,2023,,,,,10.2139/ssrn.4342199,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.4342199,https://doi.org/10.2139/ssrn.4342199,Crossref REST,RAW_CANDIDATE
RAW408,T5,dynamic graph differentiation topology,14,End-to-End Hand Gesture Recognition Based on Dynamic Graph Topology Generating Mechanism and Weighted Graph Isomorphism Network,Zidong Yu; Changhe Zhang; Xiaoyun Wang; Chao Deng,2024-10-03,2024,2024 30th International Conference on Mechatronics and Machine Vision in Practice (M2VIP),,,1-6,10.1109/m2vip62491.2024.10746060,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/m2vip62491.2024.10746060,https://doi.org/10.1109/m2vip62491.2024.10746060,Crossref REST,RAW_CANDIDATE
RAW409,T3,momentum conserving neural network particle dynamics,14,Energy-momentum conserving integration schemes for molecular dynamics,Mark Schiebl; Ignacio Romero,2021-03-01,2021,Computational Mechanics,67,3,915-935,10.1007/s00466-020-01971-6,journal-article,Springer Science and Business Media LLC,https://api.crossref.org/works/10.1007/s00466-020-01971-6,https://doi.org/10.1007/s00466-020-01971-6,Crossref REST,RAW_CANDIDATE
RAW410,T6,manufactured solutions learned PDE solver,14,Enhancing Non-Linear PDE Solver Convergence with Learnable Models,Jennifer Abras; Jay Sitaraman; Nathan S. Hariharan,2026-01-12,2026,AIAA SCITECH 2026 Forum,,,,10.2514/6.2026-0494,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2026-0494,https://doi.org/10.2514/6.2026-0494,Crossref REST,RAW_CANDIDATE
RAW411,T2,long horizon particle rollout simulator,14,Fallstudie IV: Smart Meter Rollout in Sweden,Richard Frank,2013-01-01,2013,Smart Meter Rollout,,,543-552,10.1007/978-3-8348-2440-0_21,book-chapter,Springer Fachmedien Wiesbaden,https://api.crossref.org/works/10.1007/978-3-8348-2440-0_21,https://doi.org/10.1007/978-3-8348-2440-0_21,Crossref REST,RAW_CANDIDATE
RAW412,T4,solver in the loop differentiable physics,14,Fully Differentiable Boundary Element Solver Forhydrodynamic Sensitivity Analysis of Wave-Structureinteractions,Kapil Khanal; Carlos  A. Michelén Ströfer; Matthieu Ancellin; Maha  N. Haji,2025-01-01,2025,,,,,10.2139/ssrn.5096214,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.5096214,https://doi.org/10.2139/ssrn.5096214,Crossref REST,RAW_CANDIDATE
RAW413,T3,Hamiltonian graph neural network dynamics,14,HAMILTONIAN DYNAMICS OF NEURAL NETWORKS,Ulrich Ramacher,1993-01-01,1993,Neurobionics,,,61-85,10.1016/b978-0-444-89958-3.50009-7,book-chapter,Elsevier,https://api.crossref.org/works/10.1016/b978-0-444-89958-3.50009-7,https://doi.org/10.1016/b978-0-444-89958-3.50009-7,Crossref REST,RAW_CANDIDATE
RAW414,T6,verification validation trustworthy scientific machine learning,14,Keynote Talk - Testing Machine Learning-Enabled Systems,,2021-04-01,2021,"2021 14th IEEE Conference on Software Testing, Verification and Validation (ICST)",,,24-24,10.1109/icst49551.2021.00011,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/icst49551.2021.00011,https://doi.org/10.1109/icst49551.2021.00011,Crossref REST,RAW_CANDIDATE
RAW415,T2,Lagrangian fluid simulation graph neural network,14,Mesh Graph Neural Network Framework for Accelerating Finite Element Simulation for Arbitrary Geometries,Josiah  Denton Kunz; Kamal Choudhary,2026-01-01,2026,,,,,10.2139/ssrn.7140347,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.7140347,https://doi.org/10.2139/ssrn.7140347,Crossref REST,RAW_CANDIDATE
RAW416,T7,SPH numerical validation reference hierarchy,14,Numerical investigation of Magnetic Pulse Welding of D9 Steel Tube to SS316LN End Plug using Lagrangian Finite Element and Smoothed Particle Hydrodynamics (SPH) and its Experimental Validation,M. R. Kulkarni; Deepak Kumar; Tanmay Kolge; Arup Nandy; Sachin D. Kore; R. I. Bakhtsingh,2022-05-13,2022,,,,,10.22541/au.165244698.83840654/v1,posted-content,Wiley,https://api.crossref.org/works/10.22541/au.165244698.83840654/v1,https://doi.org/10.22541/au.165244698.83840654/v1,Crossref REST,RAW_CANDIDATE
RAW417,T5,piecewise differentiable simulation topology events,14,On imbedding numbers of differentiable manifolds,Israel Berstein,1968-01-01,1968,Topology,7,1,95-109,10.1016/0040-9383(86)90017-0,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/0040-9383%2886%2990017-0,https://doi.org/10.1016/0040-9383(86)90017-0,Crossref REST,RAW_CANDIDATE
RAW418,T4,multistep automatic differentiation physics solver,14,Optimizing an acoustic liner by automatic differentiation of a compressible flow solver,J.I. Cardesa; R. Fiévet; E. Piot; H. Deniau; C. Airiau,2022-05-01,2022,Journal of Computational Science,61,,101703,10.1016/j.jocs.2022.101703,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.jocs.2022.101703,https://doi.org/10.1016/j.jocs.2022.101703,Crossref REST,RAW_CANDIDATE
RAW419,T3,antisymmetric message passing conservation,14,Review: Scalable data assimilation with message passing — R0/PR2,,2024-09-28,2024,,,,,10.1017/eds.2024.47.pr2,peer-review,Cambridge University Press (CUP),https://api.crossref.org/works/10.1017/eds.2024.47.pr2,https://doi.org/10.1017/eds.2024.47.pr2,Crossref REST,RAW_CANDIDATE
RAW420,T6,reporting standards machine learning based science,14,Secure Data Governance for Enterprise Reporting: A Governance-Layer Model for SSRS-Based Architectures,Hema Latha Boddupally,2023-02-20,2023,"Journal of Artificial Intelligence, Machine Learning and Data Science",1,1,3148-3153,10.51219/jaimld/hema-latha-boddupally/643,journal-article,United Research Forum,https://api.crossref.org/works/10.51219/jaimld/hema-latha-boddupally/643,https://doi.org/10.51219/jaimld/hema-latha-boddupally/643,Crossref REST,RAW_CANDIDATE
RAW421,T1;T7,smoothed particle hydrodynamics neural correction || differentiable smoothed particle hydrodynamics || grand challenges smoothed particle hydrodynamics schemes,14,Smoothed-particle hydrodynamics (SPH) methods,,2011-08-24,2011,Computational Fluid Dynamics,,,95-118,10.1201/b11033-9,book-chapter,Chapman and Hall/CRC,https://api.crossref.org/works/10.1201/b11033-9,https://doi.org/10.1201/b11033-9,Crossref REST,RAW_CANDIDATE
RAW422,T2,learned particle simulator graph network,14,Spatial Data Dependence Graph Based Pre-RTL Simulator for Convolutional Neural Network Dataflows,Jooho Wang; Sungkyung Park; Chester Sungchung Park,2022-01-01,2022,IEEE Access,10,,11382-11403,10.1109/access.2022.3146413,journal-article,Institute of Electrical and Electronics Engineers (IEEE),https://api.crossref.org/works/10.1109/access.2022.3146413,https://doi.org/10.1109/access.2022.3146413,Crossref REST,RAW_CANDIDATE
RAW423,T2,particle based neural operator fluid dynamics,14,Two-stage physics-informed Fourier neural operator for super-resolution reconstruction and prediction of flow fields,Yuanxin Ni; Xiaoxian Guo; Li Wei,2026-06-01,2026,Fluid Dynamics Research,58,3,035507,10.1088/1873-7005/ae79a2,journal-article,IOP Publishing,https://api.crossref.org/works/10.1088/1873-7005/ae79a2,https://doi.org/10.1088/1873-7005/ae79a2,Crossref REST,RAW_CANDIDATE
RAW424,T7,SPH verification manufactured solutions,14,Verification of the Wind-US CFD Code Using the Method of Manufactured Solutions,Chris Nelson; Chris Roy,2004-01-05,2004,42nd AIAA Aerospace Sciences Meeting and Exhibit,,,,10.2514/6.2004-1104,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2004-1104,https://doi.org/10.2514/6.2004-1104,Crossref REST,RAW_CANDIDATE
RAW425,T5,cutoff discontinuity particle simulation,14,Wanna Get Away? Regression Discontinuity Estimation of Exam School Effects Away From the Cutoff,Joshua D. Angrist; Miikka Rokkanen,2015-10-02,2015,Journal of the American Statistical Association,110,512,1331-1344,10.1080/01621459.2015.1012259,journal-article,Informa UK Limited,https://api.crossref.org/works/10.1080/01621459.2015.1012259,https://doi.org/10.1080/01621459.2015.1012259,Crossref REST,RAW_CANDIDATE
RAW426,T6,code verification ML augmented solver,14,When code smells meet ML: on the lifecycle of ML-specific code smells in ML-enabled systems,Gilberto Recupito; Giammaria Giordano; Filomena Ferrucci; Dario Di Nucci; Fabio Palomba,2025-09-01,2025,Empirical Software Engineering,30,5,139,10.1007/s10664-025-10676-4,journal-article,Springer Science and Business Media LLC,https://api.crossref.org/works/10.1007/s10664-025-10676-4,https://doi.org/10.1007/s10664-025-10676-4,Crossref REST,RAW_CANDIDATE
RAW427,T4,differentiable physics solver gradient verification finite difference,15,A dispersion minimizing finite difference scheme and preconditioned solver for the 3D Helmholtz equation,Zhongying Chen; Dongsheng Cheng; Tingting Wu,2012-10-01,2012,Journal of Computational Physics,231,24,8152-8175,10.1016/j.jcp.2012.07.048,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.jcp.2012.07.048,https://doi.org/10.1016/j.jcp.2012.07.048,Crossref REST,RAW_CANDIDATE
RAW428,T3,momentum conserving neural network particle dynamics,15,An angular momentum conserving affine-particle-in-cell method,Chenfanfu Jiang; Craig Schroeder; Joseph Teran,2017-06-01,2017,Journal of Computational Physics,338,,137-164,10.1016/j.jcp.2017.02.050,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.jcp.2017.02.050,https://doi.org/10.1016/j.jcp.2017.02.050,Crossref REST,RAW_CANDIDATE
RAW429,T4,differentiable CFD automatic differentiation verification,15,CFD Development with Automatic Differentiation,Dominic Jones; Jens-Dominik Mueller; Sami Bayyuk,2012-01-09,2012,50th AIAA Aerospace Sciences Meeting including the New Horizons Forum and Aerospace Exposition,,,,10.2514/6.2012-573,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2012-573,https://doi.org/10.2514/6.2012-573,Crossref REST,RAW_CANDIDATE
RAW430,T6,reporting standards machine learning based science,15,Consolidated Standards of Reporting Trials: The Reporting Guideline for Randomized Controlled Trials,Hoi-In Jung; Hee-Eun Kim,2014-09-30,2014,Journal of dental hygiene science,14,3,269-275,10.17135/jdhs.2014.14.3.269,journal-article,The Korean Society of Dental Hygiene Science,https://api.crossref.org/works/10.17135/jdhs.2014.14.3.269,https://doi.org/10.17135/jdhs.2014.14.3.269,Crossref REST,RAW_CANDIDATE
RAW431,T6,credibility assessment scientific machine learning,15,Countermeasures and Credibility Assessment,Charles R. Honts,2014-01-01,2014,Credibility Assessment,,,131-158,10.1016/b978-0-12-394433-7.00004-x,book-chapter,Elsevier,https://api.crossref.org/works/10.1016/b978-0-12-394433-7.00004-x,https://doi.org/10.1016/b978-0-12-394433-7.00004-x,Crossref REST,RAW_CANDIDATE
RAW432,T3,equivariant graph neural network particle dynamics,15,"Decision letter for ""An equivariant graph neural network for the elasticity tensors of all seven crystal systems""",,2024-02-01,2024,,,,,10.1039/d3dd00233k/v2/decision1,peer-review,Royal Society of Chemistry (RSC),https://api.crossref.org/works/10.1039/d3dd00233k/v2/decision1,https://doi.org/10.1039/d3dd00233k/v2/decision1,Crossref REST,RAW_CANDIDATE
RAW433,T2,learned particle simulator graph network,15,DFNSC: A particle tracking discrete fracture network simulator considering successive spatial correlation,Yaqiang Wei; Jian Chen,2021-07-01,2021,Computers and Geotechnics,135,,104156,10.1016/j.compgeo.2021.104156,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.compgeo.2021.104156,https://doi.org/10.1016/j.compgeo.2021.104156,Crossref REST,RAW_CANDIDATE
RAW434,T5,piecewise differentiable simulation topology events,15,Differentiable actions of classical groups on spheres,R.W. Sullivan,1970-05-01,1970,Topology,9,2,155-167,10.1016/0040-9383(70)90038-8,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/0040-9383%2870%2990038-8,https://doi.org/10.1016/0040-9383(70)90038-8,Crossref REST,RAW_CANDIDATE
RAW435,T4,solver in the loop differentiable physics,15,DIMES: A Differentiable Meta Solver for Combinatorial Optimization Problems,Ruizhong Qiu; Zhiqing Sun; Yiming Yang,2022-01-01,2022,Advances in Neural Information Processing Systems 35,,,25531-25546,10.52202/068431-1851,proceedings-article,"Neural Information Processing Systems Foundation, Inc. (NeurIPS)",https://api.crossref.org/works/10.52202/068431-1851,https://doi.org/10.52202/068431-1851,Crossref REST,RAW_CANDIDATE
RAW436,T2,message passing particle fluid simulator,15,Direct numerical simulations of turbulent pipe flow via a portable message-passing code,M. Briscolini; M. Fatica,1997-01-01,1997,Parallel Computational Fluid Dynamics 1996,,,67-75,10.1016/b978-044482327-4/50075-9,book-chapter,Elsevier,https://api.crossref.org/works/10.1016/b978-044482327-4/50075-9,https://doi.org/10.1016/b978-044482327-4/50075-9,Crossref REST,RAW_CANDIDATE
RAW437,T5,differentiable neighbor search particles,15,Enhanced Approximate Nearest Neighbor via Local Area Focused Search.,Antonio Gonzales; Nicholas Blazier,2017-02-01,2017,,,,,10.2172/1367491,report,Office of Scientific and Technical Information (OSTI),https://api.crossref.org/works/10.2172/1367491,https://doi.org/10.2172/1367491,Crossref REST,RAW_CANDIDATE
RAW438,T6,verification validation trustworthy scientific machine learning,15,Federated Learning,Alexander Jung,2023-01-01,2023,A Blueprint for Trustworthy Machine Learning,,,,10.1007/978-981-19-9711-2_8,book-chapter,Springer Nature Singapore,https://api.crossref.org/works/10.1007/978-981-19-9711-2_8,https://doi.org/10.1007/978-981-19-9711-2_8,Crossref REST,RAW_CANDIDATE
RAW439,T3,antisymmetric message passing conservation,15,Fine-Grain Message-Passing Concurrent Computers.,William J. Dally,1988-08-01,1988,,,,,10.21236/ada200789,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada200789,https://doi.org/10.21236/ada200789,Crossref REST,RAW_CANDIDATE
RAW440,T5,differentiable contact simulation discontinuity,15,Fully Differentiable Ray Tracing via Discontinuity Smoothing for Radio Network Optimization,Jérome Eertmans; Laurent Jacques; Claude Oestges,2024-03-17,2024,2024 18th European Conference on Antennas and Propagation (EuCAP),,,1-5,10.23919/eucap60739.2024.10501570,proceedings-article,IEEE,https://api.crossref.org/works/10.23919/eucap60739.2024.10501570,https://doi.org/10.23919/eucap60739.2024.10501570,Crossref REST,RAW_CANDIDATE
RAW441,T1,machine learning enhanced SPH solver,15,Incremental Dynamic Search Solver,Ali Hmer; Malek Mouhoub,2017-12-01,2017,2017 16th IEEE International Conference on Machine Learning and Applications (ICMLA),,,426-431,10.1109/icmla.2017.0-124,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/icmla.2017.0-124,https://doi.org/10.1109/icmla.2017.0-124,Crossref REST,RAW_CANDIDATE
RAW442,T6,code verification ML augmented solver,15,Integrating Speech Recognition into Augmented Reality Applications Using ML,Sarah Kathy,2025-01-01,2025,,,,,10.2139/ssrn.5385169,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.5385169,https://doi.org/10.2139/ssrn.5385169,Crossref REST,RAW_CANDIDATE
RAW443,T7,SPH verification manufactured solutions,15,"Manufactured solutions and the numerical verification   of isothermal, nonlinear, three-dimensional Stokes ice-sheet models",W. Leng; L. Ju; M. Gunzburger; S. Price,2012-07-20,2012,,,,,10.5194/tcd-6-2689-2012,posted-content,Copernicus GmbH,https://api.crossref.org/works/10.5194/tcd-6-2689-2012,https://doi.org/10.5194/tcd-6-2689-2012,Crossref REST,RAW_CANDIDATE
RAW444,T4,multistep automatic differentiation physics solver,15,"Multistep, automatic and nonrigid image registration method for histology samples acquired using multiple stains",Marek Wodzinski; Andrzej Skalski,2020-11-16,2020,Physics in Medicine &amp; Biology,,,,10.1088/1361-6560/abcad7,journal-article,IOP Publishing,https://api.crossref.org/works/10.1088/1361-6560/abcad7,https://doi.org/10.1088/1361-6560/abcad7,Crossref REST,RAW_CANDIDATE
RAW445,T5,cutoff discontinuity particle simulation,15,PAMELA'S MEASUREMENT OF GEOMAGNETIC CUTOFF VARIATIONS DURING SOLAR ENERGETIC PARTICLE EVENTS,Alessandro Bruno,2016-08-18,2016,Proceedings of The 34th International Cosmic Ray Conference  — PoS(ICRC2015),,,287,10.22323/1.236.0287,proceedings-article,Sissa Medialab,https://api.crossref.org/works/10.22323/1.236.0287,https://doi.org/10.22323/1.236.0287,Crossref REST,RAW_CANDIDATE
RAW446,T2,particle based neural operator fluid dynamics,15,PARTICLE DYNAMICS,S.J. MICHELL,1970-01-01,1970,Fluid and Particle Mechanics,,,288-326,10.1016/b978-0-08-013312-6.50012-x,book-chapter,Elsevier,https://api.crossref.org/works/10.1016/b978-0-08-013312-6.50012-x,https://doi.org/10.1016/b978-0-08-013312-6.50012-x,Crossref REST,RAW_CANDIDATE
RAW447,T3,pairwise conservative force learning,15,Positive-Unlabeled Learning Using Pairwise Similarity and Parametric Minimum Cuts,Torpong Nitayanont; Dorit Hochbaum,2024-01-01,2024,"Proceedings of the 16th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",,,60-71,10.5220/0012948100003838,proceedings-article,SCITEPRESS - Science and Technology Publications,https://api.crossref.org/works/10.5220/0012948100003838,https://doi.org/10.5220/0012948100003838,Crossref REST,RAW_CANDIDATE
